market,asin,title,category,price_usd,monthly_sold,rating,reviews,offers,bb_amazon,net_rev_after_promo,referral_usd,fba_fee_usd,ppc_usd,returns_usd,storage_misc_usd,contribution_usd,freight_usd,duty_pct,max_factory_cogs_25,max_factory_cogs_20,landed_at_25,net_profit_unit_25,roi_25_pct,monthly_net_potential_usd,listed_since,verdict,confidence,rationale,alibaba_url,fba_fee_source,volatility,weight_g,brand,found_by,url
US,B0GYHYSZN7,"250 Anniversary USA Flag: 3x5Ft 3-Ply Double Sided America 250 Years of Freedom Flags, Heavy Outdoor Patriotic Flag Merchandise with Brass Grommets","Patio, Lawn & Garden > Outdoor Décor",19.66,4000,4.7,93,1,False,17.69,2.65,3.91,2.65,0.53,0.85,7.09,0.32,35.0,1.74,2.4,2.67,4.42,165.6,18579.0,2026-05-25,WATCH,high,+ продажи ≈4000/мес; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов),https://www.alibaba.com/trade/search?SearchText=anniversary%20usa%20flag%20ply%20double,keepa,0.051,291,Fenoee,US_garden,https://www.amazon.com/dp/B0GYHYSZN7
US,B0GQGYG7FZ,"Cnuoky 6 Pack Solar Garden Lights 48 LED, Solar Lights Outdoor Waterproof IP65, Decorative Garden Lights Solar Powered for Yard Patio Pathway Decor, Outside Fairy Firefly Lights Garden Gifts",Tools & Home Improvement > Lighting & Ceiling Fans,28.48,3000,4.6,119,5,False,25.63,2.05,6.42,3.84,0.77,0.85,11.7,1.09,35.0,3.11,4.06,5.29,6.41,121.1,18167.0,2026-02-27,BUY,high,+ продажи ≈3000/мес; + вход при закупке ≤$3.11 даёт маржу 25%; + Buy Box не у Amazon; + конкуренция умеренная (5 офферов),https://www.alibaba.com/trade/search?SearchText=solar%20garden%20lights%20led%20outdoor,keepa,0.591,989,Cnuoky,US_tools_diy,https://www.amazon.com/dp/B0GQGYG7FZ
US,B0GR4K5WF3,"Ello Duraglass Refresh 3.4 Cup Meal Prep Sets 10Pc, 5 Pack Set- Glass Food Storage Container with Silicone Boot and Airtight BPA-Free Plastic Lids, Dishwasher, Microwave and Freezer Safe, Melon",Home & Kitchen > Kitchen & Dining,42.52,2000,4.7,7446,1,False,38.27,5.74,8.95,5.74,1.15,0.85,15.84,4.0,35.0,1.68,3.1,6.27,9.57,152.5,18082.0,2026-04-15,WATCH,high,+ продажи ≈2000/мес; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов); − тяжёлый товар 3.6 кг,https://www.alibaba.com/trade/search?SearchText=duraglass%20refresh%20cup%20meal%20prep,keepa,0.117,3635,Ello,US_storage,https://www.amazon.com/dp/B0GR4K5WF3
US,B0GVG6YHZJ,"Griddle Mat Barbeque Grill Accessories Tools for Blackstone, Side Shelf Mat Grill Pad for Outdoor Grill Kitchen Counter Spatula Silicone Mat with Drip Pad for Kitchen, Cooking, Countertop (Black)","Patio, Lawn & Garden > Grills & Outdoor Cooking",18.99,4000,4.7,1446,1,False,17.09,2.56,4.76,2.56,0.51,0.85,5.84,0.39,35.0,0.88,1.51,1.57,4.27,272.5,17946.0,2026-03-30,WATCH,high,+ продажи ≈4000/мес; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов),https://www.alibaba.com/trade/search?SearchText=griddle%20mat%20barbeque%20grill%20accessories,keepa,0.0,350,Find law,US_garden,https://www.amazon.com/dp/B0GVG6YHZJ
US,B0G6JYYML4,"BluSwim 2026 Above Ground Pool Surface Skimmer Come with 3 Filter Socks, Enhanced Structure & Thickened Brackets Wall Mount Pool Skimmer, Floating Top Skimmers - Auto Skimming Water Surface Debris","Patio, Lawn & Garden > Pools, Hot Tubs & Supplies",21.58,4000,4.1,136,1,False,19.42,2.91,8.97,2.91,0.58,0.85,3.19,1.94,35.0,-2.67,-1.95,,4.86,,17480.0,2026-03-19,SKIP,high,+ продажи ≈4000/мес; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов); − волатильность цены 0.624; − экономика не сходится (закупка ≤$0.00 при марже 20%),https://www.alibaba.com/trade/search?SearchText=above%20ground%20pool%20surface%20skimmer,keepa,0.624,1760,BluSwim,US_garden,https://www.amazon.com/dp/B0G6JYYML4
US,B0GZ4QLK4L,"DUMOS 43 Inch Folding Storage Ottoman Bench, Large Hidden Storage Chest with Thicker Foam Padded Seat, End of Bed Foot Rest Stool for Bedroom Living Room Entryway, Load 660 lbs, Grey",Home & Kitchen > Furniture,29.97,3000,4.7,826,1,False,26.97,4.05,20.14,4.05,0.81,0.85,-2.92,10.34,35.0,-14.81,-13.82,,6.74,,17205.0,2026-04-30,SKIP,high,+ продажи ≈3000/мес; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов); − волатильность цены 1.443; − экономика не сходится (закупка ≤$0.00 при марже 20%); − тяжёлый товар 9.4 кг,https://www.alibaba.com/trade/search?SearchText=folding%20storage%20ottoman%20bench%20hidden,keepa,1.443,9398,DUMOS,US_storage,https://www.amazon.com/dp/B0GZ4QLK4L
US,B0GMXTK29R,"DIAUT Neem Oil Spray for Plants with Peppermint Oil, Easy Ready to Use Natural Plant Wash and Foliage Care for Indoor and Outdoor Plants, Gardens, Houseplants & Vegetables, 16 oz","Patio, Lawn & Garden > Gardening & Lawn Care",19.99,4000,4.6,171,3,False,17.99,2.7,5.61,2.7,0.54,0.85,5.59,0.65,35.0,0.33,1.0,1.1,4.5,410.3,17001.0,2026-02-13,SKIP,high,+ продажи ≈4000/мес; + Buy Box не у Amazon; + конкуренция умеренная (3 офферов); − экономика не сходится (закупка ≤$1.00 при марже 20%),https://www.alibaba.com/trade/search?SearchText=neem%20oil%20spray%20plants%20peppermint,keepa,0.462,590,Diaut,US_garden,https://www.amazon.com/dp/B0GMXTK29R
US,B0GS5DPGJH,"Cordless Electric Scissors 4V Rechargeable Cardboard Cutter with 4 SK5 Blades, 2000mAh Battery, LED Light, Electric Box Cutter 1/3” Cutting Capacity Power Cutter for Fabric Carpet Leather - Blue",Tools & Home Improvement > Power & Hand Tools,35.66,2000,4.5,77,1,False,32.09,3.85,5.72,4.81,0.96,0.85,15.9,0.75,35.0,5.28,6.47,7.87,8.02,101.9,16849.0,2026-03-11,BUY,high,+ продажи ≈2000/мес; + вход при закупке ≤$5.28 даёт маржу 25%; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов),https://www.alibaba.com/trade/search?SearchText=cordless%20electric%20scissors%20rechargeable%20cardboard,keepa,0.28,680,BUBRA,US_tools_diy,https://www.amazon.com/dp/B0GS5DPGJH
UK,B0GRV97S67,"Fly Screens for Windows, 3 Pack Self-Adhesives Window Netting for Insects, DIY Cut to Size Bug Mosquito Net, 130x150CM Window Screen White Window Mesh Insect Screen Curtain, Fitted to Multiple Windows",DIY & Tools > Hardware,16.51,5000,4.1,4459,1,False,14.86,1.04,3.12,2.23,0.45,0.65,7.38,0.3,4.0,3.23,3.95,3.66,3.72,101.5,16718.0,2026-03-09,BUY,high,+ продажи ≈5000/мес; + вход при закупке ≤$3.23 даёт маржу 25%; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов); − волатильность цены 0.729,https://www.alibaba.com/trade/search?SearchText=fly%20screens%20windows%20self%20adhesives,keepa,0.729,300,MOEGFY,UK_tools_diy,https://www.amazon.co.uk/dp/B0GRV97S67
US,B0G5MZ23QB,"ETENWOLF Vacuum Storage Bags for Travel with Rechargeable Wireless Pump, Vacuum Seal Bags for Clothes and Travel, Space Saver Bags in Carry-On Sizes, Perfect for Luggage and Suitcases, 12 Combo",Home & Kitchen > Storage & Organization,25.98,3000,4.5,599,1,False,23.38,3.51,7.01,3.51,0.7,0.85,7.81,1.39,35.0,0.43,1.29,1.96,5.85,298.2,16572.0,2026-02-28,SKIP,high,+ продажи ≈3000/мес; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов); − экономика не сходится (закупка ≤$1.29 при марже 20%),https://www.alibaba.com/trade/search?SearchText=vacuum%20storage%20bags%20travel%20rechargeable,keepa,0.458,1260,ETENWOLF,US_storage,https://www.amazon.com/dp/B0G5MZ23QB
US,B0G1CPTKNQ,"Kidde Carbon Monoxide Detector, Plug-in Carbon Monoxide Detector with AA Battery Backup, 85 dB Alarm, Rotating Plug, LED Status Light Indicators, 5th Edition, COP",Tools & Home Improvement > Safety & Security,34.97,2000,4.8,1126,1,False,31.47,4.72,4.35,4.72,0.94,0.85,15.89,0.31,35.0,5.71,6.87,8.02,7.87,98.1,16523.0,2026-03-01,WATCH,high,"+ продажи ≈2000/мес; + вход при закупке ≤$5.71 даёт маржу 25%; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов); − известный бренд — листинг = референс ниши, продаём PL-аналог",https://www.alibaba.com/trade/search?SearchText=carbon%20monoxide%20detector%20plug%20battery,keepa,0.056,285,Kidde,US_tools_diy,https://www.amazon.com/dp/B0G1CPTKNQ
US,B0GY3P6NVK,"OLIXIS 7 Drawer Closet Organizer Chest, Fabric Storage Tower with Sturdy Steel Frame, Wooden Top & Easy Pull Fabric Bins, Dresser for Bedroom Living Room Entryway Clothes Organization, White",Home & Kitchen > Furniture,39.96,2000,4.1,3689,1,False,35.96,5.39,22.9,5.39,1.08,0.85,0.35,13.84,35.0,-16.66,-15.32,,8.99,,16184.0,2026-04-22,SKIP,high,+ продажи ≈2000/мес; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов); − экономика не сходится (закупка ≤$0.00 при марже 20%); − тяжёлый товар 12.6 кг,https://www.alibaba.com/trade/search?SearchText=drawer%20closet%20organizer%20chest%20fabric,keepa,0.351,12583,OLIXIS,"US_storage,US_organizer",https://www.amazon.com/dp/B0GY3P6NVK
US,B0G527L729,"YsChois Electric Fly Swatter, Bug Zapper Companion, Mosquito Killer Racket | Gold Zone Voltage, 3mm Mesh, Apple-Like Weight, AA Battery Operated (not incl), Pro Swat Tips for Indoor & Outdoor, 2 Packs","Patio, Lawn & Garden > Pest Control",19.97,4000,4.4,639,1,False,17.97,2.7,6.31,2.7,0.54,0.85,4.88,0.63,35.0,-0.18,0.49,,4.49,,16176.0,2026-03-27,SKIP,high,+ продажи ≈4000/мес; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов); − волатильность цены 0.752; − экономика не сходится (закупка ≤$0.49 при марже 20%),https://www.alibaba.com/trade/search?SearchText=electric%20fly%20swatter%20bug%20zapper,keepa,0.752,572,YsChois,US_garden,https://www.amazon.com/dp/B0G527L729
US,B0G6K6QHQM,"AquClor Chlorine Floater with Light,Pool Chlorine Floater with Adjustable Flow,Solar Chlorine Floater w/Large Capacity,Collapsible Floating Chlorine Dispenser for Pool,Hot Tub Chlorine Floater,Blue","Patio, Lawn & Garden > Pools, Hot Tubs & Supplies",18.95,4000,4.1,142,1,False,17.05,2.56,6.31,2.56,0.51,0.85,4.27,0.48,35.0,-0.36,0.28,,4.26,,15350.0,2026-03-17,SKIP,high,+ продажи ≈4000/мес; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов); − волатильность цены 0.645; − экономика не сходится (закупка ≤$0.28 при марже 20%),https://www.alibaba.com/trade/search?SearchText=chlorine%20floater%20light%20pool%20adjustable,keepa,0.645,440,AquClor,US_garden,https://www.amazon.com/dp/B0G6K6QHQM
US,B0GPWC5QDS,"Sakugi Double Rods Clothes Rack - Metal Clothing Rack with Fixed Double Rods, Rolling Wheels & Built-In Shelf for Closet, Bedroom, Laundry Storage (39"" x 17"" x 60"", Black)",Home & Kitchen > Storage & Organization,36.66,2000,4.3,104,3,False,32.99,4.95,9.3,4.95,0.99,0.85,11.96,4.91,35.0,-0.89,0.33,,8.25,,14847.0,2026-04-19,SKIP,high,+ продажи ≈2000/мес; + Buy Box не у Amazon; + конкуренция умеренная (3 офферов); − экономика не сходится (закупка ≤$0.33 при марже 20%); − тяжёлый товар 4.5 кг,https://www.alibaba.com/trade/search?SearchText=double%20rods%20clothes%20rack%20metal,keepa,0.191,4468,Sakugi,US_storage,https://www.amazon.com/dp/B0GPWC5QDS
US,B0GJB1R19V,Embroidered 1776 250 Anniversary USA Flags 3x5 Outdoor- Betsy Ross American 2026 Flag Heavy Duty Nylon Embroidered Stars Sewn Stripes 250th Commemorative for Outside,"Patio, Lawn & Garden > Outdoor Décor",21.99,3000,4.4,116,1,False,19.79,2.97,4.68,2.97,0.59,0.85,7.73,0.27,35.0,1.86,2.59,2.78,4.95,177.8,14843.0,2026-03-06,WATCH,high,+ продажи ≈3000/мес; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов),https://www.alibaba.com/trade/search?SearchText=embroidered%20anniversary%20usa%20flags%20outdoor,keepa,0.207,249,SUJEB,US_garden,https://www.amazon.com/dp/B0GJB1R19V
US,B0GYZG7P6X,Reliant Pet Chicken Mites Treatment and Coop Poultry Spray for Mite's Lice Ticks Fleas and Flies - Dust Mite Killer Spray 16oz - Chicken Coop Fly Control - Made in USA - Chicken Coop Accessories,"Patio, Lawn & Garden > Pest Control",21.95,3000,4.1,49,1,False,19.75,2.96,5.22,2.96,0.59,0.85,7.17,0.61,35.0,1.2,1.93,2.23,4.94,221.8,14816.0,2026-05-07,WATCH,high,+ продажи ≈3000/мес; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов),https://www.alibaba.com/trade/search?SearchText=chicken%20mites%20treatment%20coop%20poultry,keepa,0.22,558,Reliant Pet,US_garden,https://www.amazon.com/dp/B0GYZG7P6X
US,B0GQT2YND1,"4th of July Table Decorations, 3Pcs Red White and Blue Decorations, Retro Patriotic Memorial Day Tiered Tray Decor, Labor Day Independence Day Fourth of July Decor for Home Office Shelf",Home & Kitchen > Home Décor Products,18.06,4000,4.4,55,1,False,16.25,2.44,4.05,2.44,0.49,0.85,5.99,0.25,35.0,1.24,1.84,1.93,4.06,210.9,14629.0,2026-03-02,WATCH,high,+ продажи ≈4000/мес; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов); − волатильность цены 0.664,https://www.alibaba.com/trade/search?SearchText=july%20table%20decorations%20retro%20patriotic,keepa,0.664,222,PAIVSUN,US_home_kitchen,https://www.amazon.com/dp/B0GQT2YND1
US,B0GTL1NXYM,"Vexinat LED Corner Floor Lamp, RGB LED Corner Lamp with App & Remote, Smart Floor Lamp with 16 Million Colors, Music Sync, Scene Modes, Color Changing Standing Lamps for Living Room, Bedroom",Tools & Home Improvement > Lighting & Ceiling Fans,34.18,2000,4.6,151,3,False,30.76,2.46,7.66,4.61,0.92,0.85,14.25,1.65,35.0,3.64,4.78,6.56,7.69,117.2,14535.0,2026-03-23,BUY,high,+ продажи ≈2000/мес; + вход при закупке ≤$3.64 даёт маржу 25%; + Buy Box не у Amazon; + конкуренция умеренная (3 офферов); − волатильность цены 0.839,https://www.alibaba.com/trade/search?SearchText=led%20corner%20floor%20lamp%20rgb,keepa,0.839,1501,Vexinat,US_tools_diy,https://www.amazon.com/dp/B0GTL1NXYM
US,B0GSR2ZVG9,"Qticare Airplane Seat Cushion, Air-Cell Travel Cushion for Long Flights, Inflatable Portable Seat Pad with Built-in Pump for Air Travel, Car, Office Chair and Wheelchair",Office Products > Office Furniture & Lighting,69.99,1000,4.4,45,1,False,62.99,9.45,6.45,9.45,1.89,0.85,34.9,0.6,35.0,13.74,16.08,19.16,15.75,82.2,14173.0,2026-03-16,BUY,high,+ продажи ≈1000/мес; + вход при закупке ≤$13.74 даёт маржу 25%; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов); − волатильность цены 1.112,https://www.alibaba.com/trade/search?SearchText=airplane%20seat%20cushion%20air%20cell,keepa,1.112,549,Qticare,US_office,https://www.amazon.com/dp/B0GSR2ZVG9
US,B0GY326XG3,"BEESTMUEBLE 5 Tier Metal Bookshelf with Anti-Drop Fence, 72"" H Adjustable Tall Bookcase, Heavy Duty 3000 LBS Modern Deep Book Shelf, Bolt-Free Storage Shelves for Living Room, Home Office, Garage",Home & Kitchen > Storage & Organization,69.99,1000,4.1,79,2,False,62.99,9.45,46.39,9.45,1.89,0.85,-5.04,30.24,35.0,-37.79,-35.46,,15.75,,14173.0,2026-04-19,SKIP,high,+ продажи ≈1000/мес; + Buy Box не у Amazon; + конкуренция умеренная (2 офферов); − экономика не сходится (закупка ≤$0.00 при марже 20%); − тяжёлый товар 27.5 кг,https://www.alibaba.com/trade/search?SearchText=tier%20metal%20bookshelf%20anti%20drop,keepa,0.286,27488,BEESTMUEBLE,US_storage,https://www.amazon.com/dp/B0GY326XG3
US,B0H3P36QNZ,"9 Inch Portable Laminator Machine with Anti-Jam Tech, All-in-One A4 Thermal Laminator w/Trimmer & Corner Rounder for Home, Office, School, Business, 40 Sheets Included（White）",Office Products > Office Electronics,34.99,2000,4.4,4,1,False,31.49,1.89,6.75,4.72,0.94,0.85,16.33,1.34,35.0,5.27,6.44,8.46,7.87,93.1,14171.0,2026-06-02,BUY,medium,+ продажи ≈2000/мес; + вход при закупке ≤$5.27 даёт маржу 25%; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов); − волатильность цены 0.867,https://www.alibaba.com/trade/search?SearchText=portable%20laminator%20machine%20anti%20jam,keepa,0.867,1220,AMZHYMN,US_office,https://www.amazon.com/dp/B0H3P36QNZ
US,B0GXZVRK3R,"Locksworth 8-Sheet Micro Cut Shredder for Home Office, 4 Gallons Bin P-4 High Security Shredders for Papers/Credit Cards/Staples/Clips, Small Commercial Paper Shredder with Transparent Window",Office Products > Office Electronics,32.39,2000,4.6,154,1,False,29.15,4.37,10.05,4.37,0.87,0.85,8.63,5.39,35.0,-3.0,-1.92,,7.29,,13774.0,2026-04-21,SKIP,high,+ продажи ≈2000/мес; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов); − экономика не сходится (закупка ≤$0.00 при марже 20%); − тяжёлый товар 4.9 кг,https://www.alibaba.com/trade/search?SearchText=sheet%20micro%20cut%20shredder%20home,keepa,0.158,4899,Locksworth,US_office,https://www.amazon.com/dp/B0GXZVRK3R
US,B0G47Q7TFV,2 Fly Traps Outdoor Fly Trap for Patio with 4 Non-Toxic Dissolvable Bait Refills and 12 Sticky Ribbons. Reusable Hanging Bug Catcher Killer for All Filth Flies for Outside Bug Control Yard Ranch,"Patio, Lawn & Garden > Pest Control",16.19,4000,4.6,171,1,False,14.57,2.19,5.76,2.19,0.44,0.85,3.15,0.48,35.0,-0.72,-0.18,,3.64,,13770.0,2026-03-13,SKIP,high,+ продажи ≈4000/мес; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов); − экономика не сходится (закупка ≤$0.00 при марже 20%),https://www.alibaba.com/trade/search?SearchText=fly%20traps%20outdoor%20trap%20patio,keepa,0.579,440,BugBane,US_garden,https://www.amazon.com/dp/B0G47Q7TFV
US,B0G6JYNBVK,"AquClor 2026 New Pool Chlorine Floater,Large Capacity Chlorine Floaters for 5 * 3'' Chlorine Tabs,Solar Chlorine Floater w/Light,Adjustable Floating Chlorine Dispenser for Pool,Hot Tub,Blue","Patio, Lawn & Garden > Pools, Hot Tubs & Supplies",16.87,4000,4.2,157,1,False,15.18,2.28,7.3,2.28,0.46,0.85,2.02,0.64,35.0,-1.79,-1.22,,3.8,,13665.0,2026-03-18,SKIP,high,+ продажи ≈4000/мес; + Buy Box не у Amazon; + конкуренция умеренная (1 офферов); − экономика не сходится (закупка ≤$0.00 при марже 20%),https://www.alibaba.com/trade/search?SearchText=pool%20chlorine%20floater%20capacity%20floaters,keepa,0.503,580,AquClor,US_garden,https://www.amazon.com/dp/B0G6JYNBVK
